시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
안양시,종합운동장수영장.비산동교회,"Sports Complex Swimming Pool, Bisan-dong Church ",209000267,10214,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4069167000,126.9499500000
안양시,종합운동장정문,Sports Complex Main Gate,209000261,10234,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4056167000,126.9500167000
안양시,종합운동장정문,Sports Complex Main Gate,209000378,10343,노변정류장,경기도 안양시,,37.4060667000,126.9503000000
안양시,종합운동장정문(마을),Sports Complex Main Gate,209000379,10344,노변정류장,경기도 안양시,,37.4057500000,126.9496500000
안양시,종합운동장후문,Sports Complex Back Gate,209000375,10340,노변정류장,경기도 안양시,,37.4067667000,126.9476500000
안양시,종합운동장후문,Sports Complex Back Gate,209000374,10339,노변정류장,경기도 안양시,,37.4066000000,126.9475167000
안양시,주공뜨란체아파트,Jugong Tranche Apartment ,208000347,9311,노변정류장,경기도 안양시,,37.4001000000,126.9245500000
안양시,주공뜨란체아파트,Jugong Tranche Apartment,208000348,9312,노변정류장,경기도 안양시,,37.4002333000,126.9242833000
안양시,주접지하도.삼익아파트,"Jujeop Underpass, Samik Apartment ",208000126,9184,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3916333000,126.9319833000
안양시,주접지하도.삼익아파트,"Jujeop Underpass, Samik Apartment ",208000121,9185,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3910667000,126.9321000000
안양시,중앙공원,Central Park,209000130,10110,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3908333000,126.9611833000
안양시,중앙공원,Central Park,209000306,10270,노변정류장,경기도 안양시,,37.3885167000,126.9593333000
안양시,중앙공원,Central Park,209000370,10334,노변정류장,경기도 안양시,,37.3916333000,126.9591167000
안양시,중앙시장,Jungang Market,208000342,9306,노변정류장,경기도 안양시,,37.3970667000,126.9216000000
안양시,중앙시장.부림저축은행,"Jungang Market, Burim Savings bank",208000341,9305,노변정류장,경기도 안양시,,37.3969167000,126.9217333000
안양시,진흥아파트,Jinheung Apartment ,208000180,9106,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4004333000,126.9126333000
안양시,진흥아파트,Jinheung Apartment ,208000191,9105,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4003167000,126.9124667000
안양시,진흥아파트,Jinheung Apartment ,208000374,9338,노변정류장,경기도 안양시,,37.3999500000,126.9110333000
안양시,진흥아파트,Jinheung Apartment ,208000115,9177,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3971333000,126.9306167000
안양시,진흥아파트,Jinheung Apartment ,208000373,9337,노변정류장,경기도 안양시,,37.4000500000,126.9109833000
안양시,진흥아파트정문,Jinheung Apartment Main Gate,209000335,10299,노변정류장,경기도 안양시,,37.3978500000,126.9304333000
안양시,차고지입구,Garage,208000236,9214,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4090500000,126.8935333000
안양시,창박골,Changbakgol,208000132,9047,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3844000000,126.9024500000
안양시,창박골,Changbakgol,208000027,9346,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.3844500000,126.9029667000
안양시,천주교중앙성당,Central Catholic Church ,208000339,9303,노변정류장,경기도 안양시,,37.3959500000,126.9198833000
안양시,청록웨딩부페.군포사거리,"Cheongrok Wedding Buffet, Gunpo Sageori",209000079,10075,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3676167000,126.9553333000
안양시,청소년수련관,Youth Training Center,209000397,10363,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3919333000,126.9503667000
안양시,청수약국사거리,Cheongsu Pharmacy Sageori,208000337,9301,노변정류장,경기도 안양시,,37.3952500000,126.9185500000
안양시,청원놀이터,Cheongwon Playground,208000207,9217,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4032667000,126.9188500000
안양시,청원아파트,Cheongwon Apartment ,208000351,9315,노변정류장,경기도 안양시,,37.4055000000,126.9202500000
안양시,초원대림아파트,Chowon Daelim Apartment,209000057,10127,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3875000000,126.9634333000
안양시,초원대원아파트,Chowon Daewon Apartrment ,209000287,10253,노변정류장,경기도 안양시,,37.3886167000,126.9677833000
안양시,초원대원아파트,,209508910,,,,,37.3877000000,126.9671333000
안양시,초원럭키아파트,Chowon Lucky Apartment,209000288,10254,노변정류장,경기도 안양시,,37.3887833000,126.9679833000
안양시,초원부영아파트,Chowon Booyoung Apartment,209000295,10260,노변정류장,경기도 안양시,,37.3922500000,126.9657333000
안양시,초원세경아파트,Chowon Segyeong Apartment,209000073,10123,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3897500000,126.9626833000
안양시,초원한양아파트,Chowon Hanyang Apartment,209000167,10143,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3905000000,126.9670500000
안양시,충훈1교,Chunghun 1-gyo Bridge,208000208,9044,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4057667000,126.9035833000
안양시,충훈1교,Chunghun 1-gyo Bridge,208000209,9039,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4058333000,126.9033500000
안양시,충훈2교,Chunghun 2-gyo Bridge,208000203,9026,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4045667000,126.8962333000
안양시,충훈2교,Chunghun 2-gyo,208000198,9022,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4052833000,126.8959167000
안양시,충훈2교,Chunghun 2-gyo Bridge,208000057,9018,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4036833000,126.8949500000
안양시,충훈2교앞,Chunghun 2-gyo Bridge,208000049,9025,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4028667000,126.8962667000
안양시,충훈고교,Chunghun High School,208000196,9011,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4109167000,126.8920000000
안양시,충훈고교,Chunghun High School,208000193,9010,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4108500000,126.8917333000
안양시,충훈부입구.충훈2교,"Chunghunbu, Chunghun 2-gyo Bridge",208000165,9024,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4026000000,126.8961333000
안양시,충훈부종점,Chunghunbu Bus Terminal ,208000096,9014,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4093833000,126.8935167000
안양시,충훈부종점,Chunghunbu Bus Terminal ,208000111,9013,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4095000000,126.8935500000
안양시,충훈부차고지(경유),,277102746,,,,,37.4095167000,126.8935833000
안양시,충훈터널.석수도서관,Chunghun Tunnel ,208000290,9258,노변정류장,경기도 안양시,,37.4114500000,126.9066500000
안양시,친목마을,Chinmok Maeul ,208000079,9002,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4092167000,126.8830833000
안양시,친목마을,Chinmok Maeul,208000112,9003,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4091000000,126.8835000000
안양시,코오롱하늘채(아),Kolon Haneulchae Apartment ,208000108,9031,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4075500000,126.8988667000
안양시,코오롱하늘채(아),Kolon Haneulchae Apartment ,208000099,9032,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4077000000,126.8987000000
안양시,코카콜라물류센터,Coca Cola Logistics Center,208000169,9008,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4054833000,126.8904833000
안양시,태광전자,Taekwang Electronics Co. ,208000144,9204,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3904167000,126.9377000000
안양시,태광전자,Taekwang Electronics Co. ,208000147,9203,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3903000000,126.9378500000
안양시,태영아파트,Taeyoung Apartment,209000243,10209,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3793000000,126.9584000000
안양시,평성교회.호정타워,"Pyeongseong Church, Hojeong Tower ",208000127,9193,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3880167000,126.9339833000
안양시,평성교회.호정타워,"Pyeongseong Church, Hojeong Tower",208000120,9192,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3880000000,126.9337667000
안양시,평촌IC(경유),,277103147,,,,,37.3820833000,126.9654833000
안양시,평촌IC(경유),,277103146,,,,,37.3817500000,126.9650500000
안양시,평촌경영고등학교,,209508970,,,,,37.4015833000,126.9595333000
안양시,평촌경영고등학교,Pyeongchon Management High School,209000299,10264,노변정류장,경기도 안양시,,37.4014000000,126.9592167000
안양시,평촌고등학교,Pyeongchon High School ,209000206,10190,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3859333000,126.9539000000
안양시,평촌고등학교,Pyeongchon High School,209000301,10266,노변정류장,경기도 안양시,,37.3868833000,126.9553667000
안양시,평촌공고,Pyongchon Technical High School ,209000170,10129,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3743500000,126.9636167000
안양시,평촌공고,Pyongchon Technical High School ,209000184,10131,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3749000000,126.9639000000
안양시,평촌공업고등학교,Pyongchon Technical High School,209000314,10278,노변정류장,경기도 안양시,,37.3740000000,126.9620667000
안양시,평촌공업고등학교,Pyongchon Technical High School ,209000315,10279,노변정류장,경기도 안양시,,37.3738667000,126.9624000000
안양시,평촌노인정,Pyeongchon Seniors Community Center,209000104,10176,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3942000000,126.9770833000
안양시,평촌대로211번길(경유),,277103104,,,,,37.3899000000,126.9540500000
안양시,평촌도서관,Pyeongchon Library ,209000334,10298,노변정류장,경기도 안양시,,37.3953500000,126.9583500000
안양시,평촌도서관,Pyeongchon Library ,209000347,10311,노변정류장,경기도 안양시,,37.3953500000,126.9577500000
안양시,평촌동주민센터,Pyeongchon-dong Community Center,209000101,10178,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3945167000,126.9768333000
안양시,평촌동주민센터.KT동안양지점.인덕원대우아파트,"Pyeongchon-dong Community Center, KT Donganyang Branch, Indeogwon Daewoo Apartment",209000030,10170,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3942500000,126.9750500000
안양시,평촌동주민센터.인덕원대우아파트,"Pyeongchon-dong Community Center,  Indeokwon Daewoo Apartment",209000112,10174,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3952167000,126.9761000000
안양시,평촌스마트베이.오비즈타워,"Pyeongchon Smart Bay, Obiz Center",209000271,10239,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3989500000,126.9690667000
안양시,평촌스마트베이.오비즈타워,"Pyeongchon Smartbay, Obiz Tower",209000272,10240,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3990500000,126.9689500000
안양시,평촌스마트스퀘어,Pyeongchon Smart Squre,209000389,10355,노변정류장,경기도 안양시,,37.3975167000,126.9664000000
안양시,평촌스마트스퀘어,,209508390,,,,,37.3975500000,126.9661500000
안양시,평촌시립도서관,Pyeongchon Public Library ,209000136,10101,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3964167000,126.9585667000
안양시,평촌시립도서관,Pyeongchon Public Library ,209000128,10099,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3962667000,126.9582333000
안양시,평촌아트홀,Pyeongchon Art Hall,209000182,10117,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3790667000,126.9621167000
안양시,평촌아트홀,Pyeongchon Art Hall,209000172,10116,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3784000000,126.9617000000
